Disposition,Right_ascension,Declination,Transit_epoch,orbital_period,Transit_duration,Transit_depth,Planet_radius,Insolation_flux,Equilibrium_temp,Magnitude,Stellar_temperature,Stellar_surface_ gravity,Stellar_radius,Planet_name
CP,294.39105,44.762959,2454966.399,14.8200596,3.902,185,0.96,21.92,552,14.146,4825,4.603,0.732,Kepler-1846 b
CP,296.60141,44.32526,2454971.576,11.1296971,2.942,371,1.93,119.44,843,15.859,6122,4.487,0.964,Kepler-1847 b
CP,299.38159,45.592239,2454966.825,5.60402307,1.0273,225,1.25,84.65,774,13.713,4847,4.581,0.737,Kepler-1848 b
CP,285.29193,41.255692,2454979.231,57.2932309,4.878,774,1.95,3.76,355,15.699,4806,4.564,0.729,Kepler-1849 b
CP,282.46811,43.889912,2454967.55,1.632916419,1.5599,209,1.13,554.07,1237,14.458,4979,4.538,0.803,Kepler-185 b
CP,282.46811,43.889912,2455018.431,20.72904234,2.8066,562,1.94,18.68,530,14.458,4979,4.538,0.803,Kepler-185 c
CP,287.1427,43.616051,2454968.491,1.385787741,1.6449,85.4,0.55,245.15,1008,14.131,4239,4.667,0.6,Kepler-1850 b
CP,285.67377,45.639858,2454969.207,12.02295362,1.2667,779,3.28,85.78,776,15.646,5982,4.535,0.879,Kepler-1851 b
CP,288.02969,40.344151,2454967.051,7.9709719,1.2893,488,2.27,79.1,760,15.43,5237,4.572,0.826,Kepler-1852 b
CP,284.74792,46.373619,2454986.834,48.8882668,6.468,463,2.96,5.23,386,14.985,4821,4.529,0.788,Kepler-1853 b
CP,286.28595,37.387058,2454988.641,39.8312536,2.442,389,1.46,7.33,420,14.125,5026,4.58,0.759,Kepler-1854 b
CP,283.40195,41.516331,2454965.37,0.727331746,0.8323,357,0.67,122.92,849,15.527,3460,4.92,0.356,Kepler-1855 b
CP,295.90921,51.347939,2454964.937,1.302017467,1.3692,291,1.37,772.73,1344,15.351,4948,4.508,0.816,Kepler-1856 b
CP,296.45575,39.598591,2454970.302,8.94337724,2.469,215,1.48,188.93,946,14.169,6074,4.375,1.005,Kepler-1857 b
CP,292.30743,46.62664,2455047.513,88.0712769,6.758,885,2.4,2.79,330,15.639,4939,4.506,0.819,Kepler-1858 b
CP,293.98871,46.718021,2454966.287,2.7296036,2.721,146,1.53,1056.15,1455,15.147,5887,4.292,1.235,Kepler-1859 b
CP,293.98871,46.718021,2454965.772,3.59645081,2.661,150,1.66,732.82,1327,15.147,5887,4.292,1.235,Kepler-1859 c
CP,298.65271,43.955021,2454966.33,3.886795001,1.7574,471,0.97,25.26,571,14.625,3751,4.8,0.443,Kepler-186 b
CP,298.65271,43.955021,2455007.313,7.26731094,2.2691,659,1.14,10.93,464,14.625,3751,4.8,0.443,Kepler-186 c
CP,298.65271,43.955021,2455009.904,13.3430025,2.7399,800,1.29,4.87,379,14.625,3751,4.8,0.443,Kepler-186 d
CP,298.65271,43.955021,2454986.799,22.40777833,3.2881,661,1.15,2.44,319,14.625,3751,4.8,0.443,Kepler-186 e
CP,298.65271,43.955021,2455009.823,129.945392,5.786,500,1.18,0.23,177,14.625,3751,4.8,0.443,Kepler-186 f
CP,294.35092,50.081089,2454969.016,12.7372371,3.358,101,0.87,55.82,697,13.463,5420,4.502,0.868,Kepler-1860 b
CP,295.84653,49.936131,2454981.859,40.0306267,4.815,215,2.01,34.19,617,13.628,5855,4.227,1.373,Kepler-1861 b
CP,296.75339,49.378109,2454965.391,16.0573291,3.546,575,2.27,41.04,645,15.869,5644,4.575,0.806,Kepler-1862 b
CP,282.23969,43.244049,2454993.23,44.9977604,9.686,170,1.59,15.74,508,13.468,5871,4.493,0.983,Kepler-1863 b
CP,289.68671,41.588928,2454968.123,3.88148385,2.679,36.3,0.59,423,1156,12.32,5854,4.469,0.979,Kepler-1864 b
CP,293.94116,41.5905,2454966.859,2.524017517,1.1968,303,1.5,495.14,1203,15.55,5420,4.487,0.871,Kepler-1865 b
CP,286.22464,44.654469,2454973.622,11.6601667,5.882,181,2.08,114.36,834,14.406,5791,4.381,1.083,Kepler-1866 b
CP,294.99725,43.435921,2454972.528,9.88736642,4.23,68,0.68,82.32,768,13.461,5693,4.57,0.816,Kepler-1867 b
CP,293.29837,43.55587,2455112.129,211.032819,7.119,1950,3.43,0.5,215,13.855,4658,4.632,0.686,Kepler-1868 b
CP,292.61511,42.764252,2454969.204,8.16733851,3.337,105,1.03,132.43,865,10.158,5808,4.522,0.902,Kepler-1869 b
CP,292.61511,42.764252,2454965.032,1.716828304,2.068,59.5,0.74,1056.84,1455,10.158,5808,4.522,0.902,Kepler-1869 c
CP,299.79645,44.08931,2454968.955,4.93883135,4.388,124,1.44,566.38,1244,14.173,6112,4.281,1.233,Kepler-187 b
CP,299.79645,44.08931,2455012.778,10.64021008,5.4381,455,2.87,203.48,963,14.173,6112,4.281,1.233,Kepler-187 c
CP,293.93347,40.59074,2454967.774,3.606940379,1.0418,432,2.04,283.23,1046,13.461,5508,4.569,0.84,Kepler-1870 b
CP,292.42749,38.472912,2454966.161,1.952711161,0.872,403,2.58,917.15,1403,14.575,5741,4.495,0.946,Kepler-1871 b
CP,281.04916,43.322601,2454965.202,3.8259005,1.8057,857,3.45,241.25,1005,15.768,5223,4.505,0.885,Kepler-1872 b
CP,294.59656,46.048302,2454964.58,0.558841234,0.7918,281,1.33,2412.15,1787,15.6,5151,4.592,0.792,Kepler-1873 b
CP,286.3718,43.691921,2454979.58,56.5732318,4.188,689,2.69,3.79,356,14.889,4701,4.54,0.775,Kepler-1874 b
CP,296.77283,50.188419,2454980.825,34.4585495,7.434,431,1.88,23.05,559,14.936,6161,4.545,0.862,Kepler-1875 b
CP,299.16049,41.14373,2454971.051,6.99205021,5.037,33.4,1.06,479.87,1194,10.787,6057,4.139,1.467,Kepler-1876 b
CP,294.86688,46.790562,2454966.399,2.37752442,2.307,32.1,0.53,632.62,1278,12.258,5615,4.505,0.936,Kepler-1877 b
CP,300.73239,44.107059,2454964.743,4.44589508,2.3816,441,1.94,302.6,1063,15.391,5918,4.544,0.865,Kepler-1878 b
CP,289.36441,41.53323,2454968.69,10.61345333,0.9829,150,1.77,224.63,987,12.824,5865,4.163,1.388,Kepler-1879 b
CP,281.27972,44.315529,2454966.199,2.06190864,1.9743,214,1.63,1082.28,1463,14.674,5622,4.346,1.089,Kepler-188 b
CP,281.27972,44.315529,2455005.506,5.996533443,3.3129,711,2.96,260.49,1025,14.674,5622,4.346,1.089,Kepler-188 c
CP,287.82639,40.696602,2454966.997,6.30922043,1.3251,691,1.37,31.73,606,15.906,4380,4.71,0.53,Kepler-1880 b
CP,293.6394,44.982529,2455059.931,159.388788,8.432,1030,2.73,1.65,289,15.822,5135,4.464,0.874,Kepler-1881 b
CP,290.66412,43.49984,2454977.774,13.7872627,5.747,75.1,1.55,150.64,894,12.458,5691,4.139,1.458,Kepler-1882 b
CP,291.92255,42.00256,2455053.229,103.4269873,5.03,950,3.16,7.08,416,15.549,6208,4.454,1.024,Kepler-1883 b
CP,296.74643,43.045441,2454971.837,8.98826122,4.96,161,1.39,131.92,864,15.257,5984,4.521,0.906,Kepler-1884 b
CP,288.75073,47.490921,2454964.645,2.522590567,1.406,210,25.82,499.07,1205,14.816,5591,4.559,0.86,Kepler-1885 b
CP,296.26456,39.40596,2454985.431,24.2758992,4.59,702,2.25,26.68,580,15.48,5745,4.559,0.837,Kepler-1886 b
CP,288.95551,44.7057,2454977.247,19.94752741,1.756,861,2.52,36.14,625,15.999,5749,4.547,0.864,Kepler-1887 b
CP,289.39474,41.782349,2454974.56,11.39169531,5,51,1.02,145.67,886,11.926,5557,4.198,1.249,Kepler-1888 b
CP,297.19928,41.226429,2454966.307,37.3033197,7.793,552,2.31,14,493,15.527,5646,4.55,0.817,Kepler-1889 b
CP,287.56473,44.305,2454974.514,10.39986173,3.377,275,1.5,49.86,678,14.859,4963,4.501,0.826,Kepler-189 b
CP,287.56473,44.305,2455004.367,20.13490007,3.7962,1040,2.98,20.66,544,14.859,4963,4.501,0.826,Kepler-189 c
CP,292.57779,40.667858,2454968.785,4.82051088,3.588,40.9,1.08,735.25,1328,12.861,6046,4.158,1.396,Kepler-1890 b
CP,290.04388,44.370602,2454968.173,4.0223109,0.853,228,1.37,253.28,1017,14.264,5516,4.544,0.827,Kepler-1891 b
CP,299.08099,42.018139,2454970.141,6.33125228,2.688,307,1.31,108.04,822,15.411,5383,4.603,0.759,Kepler-1892 b
CP,298.40137,44.838181,2454966.848,4.17939037,2.647,173,1.52,478.98,1194,14.927,5633,4.296,1.162,Kepler-1893 b
CP,295.58649,49.666851,2454965.996,2.76263737,1.821,185,1.25,544.05,1231,15.4,5772,4.528,0.901,Kepler-1894 b
CP,295.58649,49.666851,2454968.113,5.05368985,2.514,172,1.21,243.06,1007,15.4,5772,4.528,0.901,Kepler-1894 c
CP,291.6756,48.762562,2454968.309,6.07032548,1.341,312,1.36,91.45,789,15.489,5076,4.598,0.763,Kepler-1895 b
CP,289.67856,40.249641,2454974.114,44.8702042,4.199,636,2.56,19.5,536,15.755,6122,4.471,0.996,Kepler-1896 b
CP,294.29004,39.126869,2454979.425,24.2204192,3.271,806,2.1,15.43,505,15.911,5165,4.599,0.761,Kepler-1897 b
CP,287.20587,38.498055,2454966.505,4.76559056,2.2,67.5,0.92,439.42,1167,12.994,5702,4.258,1.125,Kepler-1898 b
CP,292.03348,37.974548,2454964.62,4.09578199,1.704,406,1.64,124.3,851,15.958,4791,4.577,0.742,Kepler-1899 b
CP,290.42081,37.851799,2454968.995,9.286964466,3.3649,692,2.1,79.68,762,11.898,5546,4.575,0.81,Kepler-19 b
CP,288.58405,44.733799,2455003.071,2.019997006,1.8073,333,1.46,437.85,1166,14.137,5103,4.562,0.787,Kepler-190 b
CP,288.58405,44.733799,2454965.593,3.763041531,1.6011,355,1.63,190.67,948,14.137,5103,4.562,0.787,Kepler-190 c
CP,291.88632,44.478981,2454966.469,2.98618134,2.969,123,1.16,798.35,1356,15.33,6173,4.447,1.041,Kepler-1900 b
CP,291.16437,45.318291,2454967.55,3.48412874,1.422,162,1.16,389.41,1132,14.953,5696,4.519,0.921,Kepler-1901 b
CP,292.73764,42.014832,2454965.15,3.82223397,1.924,363,1.05,30.84,601,15.665,3729,4.733,0.514,Kepler-1902 b
CP,290.88831,51.248169,2454978.569,17.067644,6.026,262,1.62,82.56,769,15.372,6347,4.464,0.996,Kepler-1903 b
CP,288.87436,51.154121,2454965.099,4.5770016,0.949,710,1.33,24.38,567,15.737,3805,4.767,0.497,Kepler-1904 b
CP,292.57336,46.36684,2454965.883,3.42390809,1.773,153,1.25,508.75,1212,15.067,5788,4.442,1.015,Kepler-1905 b
CP,293.82663,38.856621,2454969.861,7.36272124,1.3287,429,1.86,155.72,901,14.941,5868,4.53,0.894,Kepler-1906 b
CP,280.70853,47.32806,2454969.979,5.65245733,2.062,121,1.05,127.1,856,13.752,5159,4.508,0.8,Kepler-1907 b
CP,280.70853,47.32806,2454975.957,14.8638496,2.705,221,2.9,35.04,620,13.752,5159,4.508,0.8,Kepler-1907 c
CP,290.88931,42.45966,2454966.08,2.39161966,1.906,189,0.93,266.01,1031,15.738,4935,4.589,0.685,Kepler-1909 b
CP,291.18338,45.32317,2454964.583,9.93962361,3.432,300,1.93,64.29,722,14.808,5105,4.469,0.868,Kepler-191 b
CP,291.18338,45.32317,2454981.99,17.73842886,3.0049,606,2.47,29.74,596,14.808,5105,4.469,0.868,Kepler-191 c
CP,291.18338,45.32317,2455003.472,5.945043548,2.7004,800,2.69,127.64,857,14.808,5105,4.469,0.868,Kepler-191 d
CP,296.61725,41.281189,2454964.667,5.68879083,2.55,242,0.99,40.88,645,15.561,4234,4.63,0.639,Kepler-1910 b
CP,299.3028,41.441017,2454967.539,5.99078221,1.699,69.9,1.03,223.93,987,10.884,5721,4.442,0.972,Kepler-1911 b
CP,282.11783,46.22393,2454966.674,6.05919881,1.365,154,1.21,214.55,976,12.253,5734,4.462,0.962,Kepler-1912 b
CP,290.21667,44.779678,2454970.012,14.1959621,3.605,196,1.66,105.7,818,14.706,6214,4.442,1.076,Kepler-1913 b
CP,291.43143,38.654388,2454976.145,30.8278245,4.214,641,2.42,27.66,585,15.765,5982,4.493,0.96,Kepler-1914 b
CP,301.27869,44.25053,2454967.308,13.8353959,4.961,818,3.78,101.05,809,15.842,6020,4.403,1.057,Kepler-1915 b
CP,293.07062,48.387741,2454988.047,31.2543238,5.662,438,2.29,38.54,635,15.82,6246,4.433,1.092,Kepler-1916 b
CP,294.10391,45.001419,2454972.151,12.90235874,2.446,354,1.49,48.99,675,15.487,5530,4.586,0.788,Kepler-1917 b
CP,292.53055,42.214649,2455006.965,47.0563327,4.807,762,2.57,14.43,497,15.695,5889,4.492,0.924,Kepler-1918 b
CP,283.1319,43.955971,2454966.031,37.8862977,5.218,672,2.09,12.46,479,15.848,5513,4.551,0.818,Kepler-1919 b
CP,287.91791,45.592869,2455008.687,9.9267215,3.8428,726,2.76,98.34,803,14.129,5475,4.43,0.982,Kepler-192 b
CP,287.91791,45.592869,2455003.374,21.22349325,4.9416,583,2.63,35.69,623,14.129,5475,4.43,0.982,Kepler-192 c
CP,287.91791,45.592869,2454969.506,6.47027706,3.343,117,1.15,173.79,926,14.129,5475,4.43,0.982,Kepler-192 d
CP,291.06204,38.863312,2454969.639,30.2541186,2.134,576,2.8,44.87,660,14.296,6277,4.402,1.161,Kepler-1920 b
CP,300.31619,45.49538,2454978.454,20.034708,6.49,124,2.24,207.16,967,13.266,6120,3.934,2,Kepler-1921 b
CP,300.31619,45.49538,2454964.699,3.15722086,3.762,49.7,1.41,2436.47,1791,13.266,6120,3.934,2,Kepler-1921 c
CP,292.33035,37.997059,2454977.295,13.2226149,4.337,262,1.75,71.11,740,15.208,5931,4.545,0.863,Kepler-1922 b
CP,298.0834,40.34621,2454991.625,52.6095103,8.202,204,1.83,22.13,553,14.192,5881,4.259,1.294,Kepler-1923 b
CP,293.7674,42.829208,2454975.522,15.3317719,5.467,179,1.91,107.44,821,15.098,5726,4.228,1.285,Kepler-1924 b
CP,289.8288,45.10276,2454978.506,46.7162336,7.259,346,2.03,18.74,531,15.223,5856,4.386,1.092,Kepler-1925 b
CP,291.19882,44.166241,2454989.07,42.8774169,1.991,1070,2.67,9.8,451,15.654,5256,4.483,0.832,Kepler-1926 b
CP,296.35461,41.33556,2455021.522,73.7502765,13.309,233,3.78,49.76,677,13.214,6056,3.797,2.481,Kepler-1927 b
CP,290.44067,38.52356,2454964.714,19.57783279,1.9857,433,1.96,35.14,621,12.624,5620,4.533,0.884,Kepler-1928 b
CP,299.58337,47.448078,2455017.147,59.3627946,13.972,234,2.23,24.33,566,12.07,5786,4.106,1.471,Kepler-1929 b
CP,296.4986,46.57724,2455007.554,11.38840217,3.6949,438,3.04,216.55,979,14.615,5876,4.151,1.456,Kepler-193 b
CP,296.4986,46.57724,2454974.318,50.6985408,5.972,611,3.58,29.58,595,14.615,5876,4.151,1.456,Kepler-193 c
CP,297.57712,40.02771,2454972.148,13.0267964,0.785,357,2.08,40.51,643,13.336,5083,4.512,0.844,Kepler-1930 b
CP,290.87228,43.333,2455000.857,38.5763483,19.861,282,2.05,34.77,619,12.626,6167,4.333,1.221,Kepler-1931 b
CP,285.33154,41.063911,2454964.601,0.524175803,0.7648,237,1.27,3049.23,1891,15.04,5278,4.576,0.815,Kepler-1932 b
CP,283.99509,39.917,2454968.576,4.94330596,2.9334,126,1.41,296.74,1058,12.697,5661,4.415,1.008,Kepler-1933 b
CP,290.91934,37.28717,2454965.92,1.41975831,1.429,60.9,0.85,1968.38,1700,12.801,5925,4.394,1.035,Kepler-1934 b
CP,296.40375,39.722649,2454965.065,3.951383138,1.0582,406,23.51,324.78,1083,14.368,5570,4.458,0.899,Kepler-1935 b
CP,290.73001,44.836121,2454978.697,126.55719,8.079,366,4.59,17.85,524,13.666,6501,4.054,1.854,Kepler-1936 b
CP,290.65839,40.778542,2454964.83,9.6887216,2,656,3.09,250.25,1014,14.158,6457,4.358,1.196,Kepler-1937 b
CP,299.3519,41.19574,2454977.184,13.06243545,3.244,464,1.36,18.25,527,14.885,4522,4.615,0.655,Kepler-1938 b
CP,285.69,40.99453,2454966.156,2.790643481,0.6871,202,0.99,104.74,816,13.435,4353,4.681,0.603,Kepler-1939 b
CP,291.97144,47.86417,2454966.063,2.09227115,2.4062,208,2.06,1746.66,1648,14.915,5565,4.117,1.439,Kepler-194 b
CP,291.97144,47.86417,2455009.943,17.30795548,5.1126,633,3.56,104.37,815,14.915,5565,4.117,1.439,Kepler-194 c
CP,291.97144,47.86417,2454997.905,52.8148051,7.309,554,3.33,23.57,562,14.915,5565,4.117,1.439,Kepler-194 d
CP,291.20419,45.238392,2454965.809,4.95060632,1.719,310,1.28,145.23,885,15.309,5431,4.623,0.717,Kepler-1940 b
CP,296.62704,49.353901,2454969.975,31.3351094,6.071,265,1.99,46.53,666,14.681,6404,4.393,1.142,Kepler-1941 b
CP,294.98059,44.425301,2454967.681,4.62602867,0.643,347,1.65,247.34,1012,14.667,5834,4.566,0.797,Kepler-1942 b
CP,293.31827,41.116669,2454968.312,4.85018974,5.676,64.5,1.1,344.04,1098,13.809,6032,4.485,0.973,Kepler-1943 b
CP,296.5105,39.173321,2454967.022,9.84262076,1.6018,626,2.41,97.62,801,15.308,5585,4.49,0.972,Kepler-1944 b
CP,281.89813,42.28587,2454969.883,6.08003714,1.308,184,1.07,100.72,808,13.473,4991,4.513,0.804,Kepler-1945 b
CP,282.33563,42.84544,2454965.329,3.035206175,0.6182,697,3.59,403.53,1143,15.556,5505,4.503,0.873,Kepler-1946 b
CP,296.10406,42.34259,2454966.017,6.96352699,3.192,68.1,1.4,669.78,1298,13.128,6040,3.978,1.686,Kepler-1947 b
CP,287.36404,47.78521,2454969.585,15.5714121,2.294,174,0.72,5.98,399,13.977,3872,4.714,0.557,Kepler-1948 b
CP,293.5423,43.0261,2454964.631,2.20829637,2.841,87.9,1.36,2016.25,1709,15.201,6028,4.189,1.454,Kepler-1949 b
CP,288.12097,47.966671,2455004.172,8.30783912,3.1516,778,2.15,75.09,751,14.813,5320,4.589,0.786,Kepler-195 b
CP,288.12097,47.966671,2454986.827,34.0963441,3.896,473,1.71,11.42,469,14.813,5320,4.589,0.786,Kepler-195 c
CP,287.08749,42.668671,2454973.29,10.7769944,2.616,186,1.15,75.83,752,14.587,5455,4.457,0.852,Kepler-1950 b
CP,290.49988,40.287689,2454978.635,20.6579443,8.798,98.2,1.27,66.27,728,14.216,5468,4.171,1.306,Kepler-1951 b
CP,288.07648,43.958488,2454965.379,27.2106807,10.515,99.4,1.73,65.27,725,13.694,5973,4.171,1.305,Kepler-1952 b
CP,287.96814,46.470612,2454970.162,6.24564633,2.459,212,1.06,67.62,731,15.485,4858,4.622,0.707,Kepler-1953 b
CP,298.00293,43.35461,2454969.945,5.88350251,2.556,218,1.27,192.09,949,15.741,5840,4.553,0.849,Kepler-1954 b
CP,299.53479,40.477779,2454976.22,14.2651545,3.601,66.3,1.06,125.45,853,12.515,5825,4.237,1.291,Kepler-1955 b
CP,294.62097,49.89415,2454968.259,5.94373492,1.847,301,1.14,48.82,674,15.583,4391,4.598,0.682,Kepler-1956 b
CP,293.71136,47.887539,2454964.948,2.18660188,1.585,122,0.98,345.07,1099,14.793,4904,4.535,0.772,Kepler-1957 b
CP,289.10422,41.69014,2454968.875,9.32867952,1.572,354,1.62,99.6,806,15.466,5749,4.547,0.864,Kepler-1958 b
CP,296.02225,44.732658,2454964.53,6.38671206,1.201,224,1.19,102.25,811,14.58,5071,4.505,0.811,Kepler-1959 b
CP,284.96851,42.079201,2455006.219,20.73989406,3.1505,616,2.11,19.47,536,14.157,5132,4.571,0.77,Kepler-196 b
CP,284.96851,42.079201,2455049.557,47.4277116,5.2679,820,2.33,6.46,407,14.157,5132,4.571,0.77,Kepler-196 c
CP,284.96851,42.079201,2454988.025,122.0804953,4.054,800,2.92,1.83,297,14.157,5132,4.571,0.77,Kepler-196 d
CP,294.69696,46.720188,2454964.498,2.29794819,2.84,83.2,0.98,1352.14,1547,15.079,6371,4.426,1.072,Kepler-1960 b
CP,286.33011,39.683182,2454964.629,5.60473115,2.885,210,1.11,132.98,866,15.683,5401,4.593,0.777,Kepler-1961 b
CP,289.5484,40.1642,2454969.259,7.99144696,3.639,145,1.53,155.95,901,14.955,5700,4.434,1.006,Kepler-1962 b
CP,296.58755,47.207161,2454964.536,1.962282625,1.45,68.3,0.81,1038.36,1448,13.885,5726,4.418,0.979,Kepler-1963 b
CP,297.05902,49.4785,2454966.841,2.440839436,0.968,510,21.29,223.8,986,15.877,4803,4.623,0.698,Kepler-1964 b
CP,292.51468,38.02206,2454979.977,41.8681996,5.783,151,1.25,13.89,492,13.664,5852,4.559,0.837,Kepler-1965 b
CP,292.46387,41.299068,2454966.509,8.61742738,2.713,155,1.01,68.28,733,14.79,5009,4.491,0.84,Kepler-1966 b
CP,299.13779,43.498638,2454970.301,7.28171395,1.723,112,2.59,329.68,1086,13.367,4970,3.924,1.806,Kepler-1967 b
CP,291.50812,45.370159,2454965.752,7.28116667,2.716,334,1.4,72.16,744,15.993,5008,4.572,0.788,Kepler-1968 b
CP,294.78433,49.4921,2454970.134,6.64754478,1.961,289,1.72,235.89,999,15.724,6046,4.478,1.007,Kepler-1969 b
CP,295.22644,50.558979,2455004.474,5.59931543,3.8944,84.8,1.22,402.39,1142,11.811,6003,4.303,1.109,Kepler-197 b
CP,295.22644,50.558979,2455007.062,10.34973276,4.4859,119,1.44,177.25,930,11.811,6003,4.303,1.109,Kepler-197 c
CP,295.22644,50.558979,2455012.473,15.67750191,5.5082,116,1.42,101.79,810,11.811,6003,4.303,1.109,Kepler-197 d
CP,295.22644,50.558979,2454987.411,25.2100146,6.553,62.1,0.95,54.06,691,11.811,6003,4.303,1.109,Kepler-197 e
CP,287.26215,42.03231,2454964.804,0.824000125,0.855,183,0.42,73.09,746,15.896,3396,4.991,0.28,Kepler-1971 b
CP,288.39529,39.872627,2454967.49,7.545922037,4.0329,22.2,0.68,326.67,1084,11.158,5788,4.178,1.376,Kepler-1972 b
CP,288.39529,39.872627,2454975.714,11.3220104,5.86,17.1,0.91,515.77,1215,11.158,6003,3.825,2.193,Kepler-1972 c
CP,291.0488,36.839882,2455095.062,4.28746668,1.5693,790,2.29,186.31,942,11.631,5296,4.576,0.815,Kepler-1973 b
CP,286.74857,45.158741,2454987.513,24.2783801,4.564,714,2.03,8.27,432,14.164,4450,4.583,0.707,Kepler-1975 b
CP,292.16705,48.727589,2455005.259,4.959319244,2.22739,9800,12.21,349.4,1103,15.263,5712,4.359,1.082,Kepler-1976 b
CP,290.61798,37.289089,2454965.185,4.53702121,1.813,504,1.66,95.61,798,15.689,4805,4.633,0.688,Kepler-1977 b
CP,286.00674,38.009541,2454969.744,10.84969477,3.474,1120,2.67,49.3,676,15.409,5251,4.592,0.778,Kepler-1978 b
CP,289.84286,38.309601,2454964.546,18.5084526,6.596,759,29.33,51.32,683,15.253,5942,4.506,0.938,Kepler-1979 b
CP,290.67313,38.69101,2455015.437,17.79001678,4.4116,871,2.7,43.5,655,13.597,5569,4.474,0.927,Kepler-198 b
CP,290.67313,38.69101,2455002.542,49.5674085,4.002,730,2.91,11.09,465,13.597,5569,4.474,0.927,Kepler-198 c
CP,290.67313,38.69101,2454966.111,1.311842968,1.7876,245,1.43,1410.6,1562,13.597,5569,4.474,0.927,Kepler-198 d
CP,295.16721,38.637081,2454994.01,33.0257179,6.032,507,2.21,23.95,564,15.606,5819,4.468,0.99,Kepler-1980 b
CP,287.97546,38.74028,2455193.062,453.54212,17.026,861,9.23,5.45,390,13.436,5874,3.664,3.006,Kepler-1981 b
CP,287.41006,39.65868,2454966.069,3.82315697,2.388,47.2,0.77,638.38,1282,12.692,6202,4.422,1.122,Kepler-1982 b
CP,297.04208,39.912231,2454965.129,7.32851947,1.211,278,2.33,100.13,807,14.316,5135,4.464,0.874,Kepler-1983 b
CP,291.285,40.730049,2454964.706,1.992812339,2.066,315,6.81,48.82,675,15.855,3638,4.844,0.42,Kepler-1984 b
CP,293.56635,42.13258,2454965.306,3.42064689,1.767,357,2.27,382.68,1129,15.472,5370,4.411,0.966,Kepler-1985 b
CP,292.95819,42.854889,2454982.789,19.5489666,1.78,524,1.89,26.62,579,15.717,5549,4.6,0.732,Kepler-1986 b
CP,295.8255,42.94339,2455187.112,2.345863002,1.6795,317,1.23,233.38,997,15.505,4769,4.622,0.714,Kepler-1987 b
CP,295.8255,42.94339,2455188.391,3.64830183,1.9985,372,1.33,129.44,860,15.505,4769,4.622,0.714,Kepler-1987 c
CP,295.8255,42.94339,2455189.737,5.644914154,2.2599,1400,2.66,72.38,744,15.505,4769,4.622,0.714,Kepler-1987 d
CP,295.8255,42.94339,2455191.593,8.74292005,2.6277,780,1.92,40.33,643,15.505,4769,4.622,0.714,Kepler-1987 e
CP,298.67377,43.795479,2454974.275,11.49500229,7.602,51.4,1.53,351.79,1105,12.014,6033,3.985,1.788,Kepler-1988 b
CP,290.73517,44.09132,2455005.001,10.16102353,3.1627,1650,4.62,157.97,904,14.633,6032,4.387,1.06,Kepler-1989 b
CP,295.55942,40.236271,2455005.588,23.6421965,5.018,1100,2.9,29.65,595,13.595,5750,4.538,0.882,Kepler-199 b
CP,295.55942,40.236271,2454979.57,67.0930642,7.334,1250,3.51,7.38,420,13.595,5750,4.538,0.882,Kepler-199 c
CP,299.70474,44.435749,2454968.06,1.73513619,2.2741,953,3.27,1372.87,1554,12.566,5751,4.391,1.071,Kepler-1990 b
CP,299.70474,44.435749,2454965.276,4.06844957,2.8349,79.8,0.98,442.08,1170,12.566,5751,4.391,1.071,Kepler-1990 c
CP,285.0361,45.07106,2454972.099,13.26079792,3.912,199,1.47,78.79,760,14.766,5478,4.354,1.053,Kepler-1991 b
CP,285.0361,45.07106,2454971.685,22.79020351,5.0394,618,2.57,38.27,634,14.766,5478,4.354,1.053,Kepler-1991 c
CP,295.09027,45.081181,2454977.874,15.6112238,3.873,114,0.91,38.99,637,13.573,5383,4.528,0.842,Kepler-1992 b
CP,293.79684,45.160728,2454964.594,26.6565737,4.954,163,4.15,157.45,903,13.263,5159,3.604,3.062,Kepler-1993 b
CP,297.14883,46.296951,2454966.861,4.61225043,2.695,29.1,0.51,268.27,1032,11.83,5495,4.442,0.961,Kepler-1994 b
CP,284.34274,46.316551,2455016.723,73.7578875,2.69,1840,4.28,4.66,375,15.213,5029,4.429,0.93,Kepler-1995 b
CP,285.25366,46.582191,2454983.416,32.376183,4.4639,745,2.26,5.61,392,14.897,4580,4.641,0.675,Kepler-1996 b
CP,285.25366,46.582191,2455010.438,92.7297248,6.83,1260,2.81,1.38,276,14.897,4580,4.641,0.675,Kepler-1996 c
CP,297.4809,46.589142,2454970.287,26.7575866,5.858,455,2.28,44.86,660,15.42,6215,4.44,1.052,Kepler-1997 b
CP,283.42911,47.59251,2454967.067,3.03267135,1.774,42.4,0.6,468.31,1187,12.623,5640,4.492,0.921,Kepler-1998 b
CP,282.37042,48.259289,2454969.583,8.7396758,3.866,1430,3.29,26.17,577,16.324,4406,4.643,0.628,Kepler-1999 b
CP,292.24728,47.969521,2454954.359,2.204735417,3.88864,6670,16.1,4148.92,2048,10.463,6440,4.019,1.952,Kepler-2 b
