Disposition,orbital_period,Transit_duration,Transit_depth,Planet_radius,Insolation_flux,Equilibrium_temp,Magnitude,Stellar_temperatureÂ ,Stellar_surface_ gravity,Stellar_radius,classification
CP,44.8702042,4.199,636,2.56,19.5,536,15.755,6122,4.471,0.996,0
CP,4.45342418,3.654,46.6,0.9,740.51,1331,12.938,6256,4.269,1.269,0
CP,9.705693,7.702,141,2.07,237.46,1001,14.93,5808,4.178,1.385,0
CP,8.31377304,2.964,837,2.74,145.51,886,13.704,5900,4.509,0.951,0
CP,7.97420583,5.3503,293,1.85,212.75,974,13.928,5973,4.386,1.081,0
CP,1.88899036,3.486,59,0.83,1449.92,1574,13.928,5973,4.386,1.081,0
CP,18.68405716,6.9329,382,3.64,113.34,832,13.497,5548,4.038,1.614,0
CP,21.41624083,7.081,315,2.09,74.2,748,13.542,6156,4.331,1.18,0
CP,4.72674037,2.9267,273,1.56,264.08,1028,9.931,5648,4.472,0.894,0
CP,25.5172744,4.735,66.8,0.83,33.91,615,11.525,5680,4.414,1.016,0
CP,4.73292061,1.746,152,0.97,198.57,957,14.651,5595,4.581,0.796,0
CP,22.4765952,3.437,481,1.21,7.27,419,15.037,4563,4.704,0.567,0
CP,14.8638496,2.705,221,2.9,35.04,620,13.752,5159,4.508,0.8,0
CP,5.65245733,2.062,121,1.05,127.1,856,13.752,5159,4.508,0.8,0
CP,10.9294815,5.893,197,1.21,83.14,770,15.591,5792,4.547,0.864,0
CP,5.45849914,4.0448,256,1.91,344.32,1099,13.046,5914,4.396,1.135,0
CP,13.28536452,6.283,378,4.03,423.65,1157,13.39,6534,3.973,1.9,0
CP,15.4130812,6.6358,264,2.59,187.39,944,11.684,6206,4.159,1.573,0
CP,4.82051088,3.588,40.9,1.08,735.25,1328,12.861,6046,4.158,1.396,0
CP,15.6112238,3.873,114,0.91,38.99,637,13.573,5383,4.528,0.842,0
CP,42.5217006,5.723,686,2.45,15.97,510,15.761,5911,4.519,0.914,0
CP,6.69958851,2.831,254,1.24,99.83,806,15.883,5296,4.586,0.799,0
CP,2.39161966,1.906,189,0.93,266.01,1031,15.738,4935,4.589,0.685,0
CP,5.68879083,2.55,242,0.99,40.88,645,15.561,4234,4.63,0.639,0
CP,2.31941571,1.591,96.4,1.24,1164.84,1490,14.869,5624,4.256,1.248,0
CP,19.7830259,5.4898,373,2.1,59.39,708,13.936,5747,4.335,1.099,0
CP,7.0106324,3.0688,327,1.5,70.32,738,13.448,4908,4.567,0.782,0
CP,3.10762684,2.361,77.2,0.73,207.72,968,13.448,4908,4.567,0.782,0
CP,1.980356674,2.4743,272,2.1,1808.41,1662,13.763,6078,4.29,1.189,0
CP,12.8344771,3.846,281,2.55,149.42,891,13.763,6078,4.29,1.189,0
CP,2.7881793,3.397,55.8,1.02,1228.07,1510,13.71,5758,4.168,1.385,0
CP,4.13827684,3.449,63.8,1.13,725.53,1324,13.71,5758,4.168,1.385,0
CP,29.72722,3.45,1010,3.02,22.7,557,15.855,5815,4.54,0.877,0
CP,18.01019956,3.516,178,1.93,77.99,758,11.818,5931,4.322,1.101,0
CP,10.61368712,3.498,560,2.06,89.65,785,15.855,5815,4.54,0.877,0
CP,8.07394097,2.455,1060,1.59,7.33,420,16.109,3675,4.869,0.398,0
CP,4.53702121,1.813,504,1.66,95.61,798,15.689,4805,4.633,0.688,0
CP,39.859505,7.987,156,1.62,29.97,597,14.131,5675,4.209,1.292,0
CP,7.170710381,2.9225,863,2.73,148.09,890,13.338,5497,4.437,0.941,0
CP,4.699652821,2.553,351,1.74,260.54,1024,13.338,5497,4.437,0.941,0
CP,4.761705895,3.3061,497,2.75,491.37,1201,13.203,5794,4.263,1.225,0
CP,2.024143568,2.5273,239,1.94,1535.09,1597,13.203,5794,4.263,1.225,0
CP,11.87290814,2.5342,333,2.25,131.55,863,11.072,6147,4.412,1.04,0
CP,1.638652525,1.952,167,1.29,1585.07,1610,15.49,6119,4.472,0.981,0
CP,9.06687613,3.381,367,1.9,65.52,725,15.737,5142,4.515,0.789,0
CP,4.0223109,0.853,228,1.37,253.28,1017,14.264,5516,4.544,0.827,0
CP,6.9131732,4.73,39.1,0.91,505,1209,12.788,6296,4.21,1.444,0
CP,7.32851947,1.211,278,2.33,100.13,807,14.316,5135,4.464,0.874,0
CP,18.6052046,6.829,243,1.94,113.88,833,15.665,6572,4.365,1.238,0
CP,39.4420781,7.029,172,2.51,51.14,682,14.268,5430,3.923,1.902,0
CP,10.27532513,6.3093,210,3.04,508.21,1211,11.02,6150,3.96,2.086,0
CP,26.62941953,7.8709,493,3.13,71.75,742,12.747,5866,4.117,1.417,0
CP,296.6375817,16.425,2760,7.56,2.88,332,12.747,5866,4.117,1.417,0
CP,41.8085031,7.797,190,1.67,27.15,582,13.203,5794,4.263,1.225,0
CP,39.30944096,5.77,1130,2.87,13.46,488,13.4,5607,4.536,0.863,0
CP,29.88487723,4.5612,1280,2.81,9.95,453,13.34,4883,4.549,0.749,0
CP,12.92489803,2.6811,959,2.62,34.95,620,13.524,5103,4.584,0.768,0
CP,6.33125228,2.688,307,1.31,108.04,822,15.411,5383,4.603,0.759,0
CP,24.2204192,3.271,806,2.1,15.43,505,15.911,5165,4.599,0.761,0
CP,6.41491277,3.3629,121,1.4,309.12,1069,11.818,5931,4.322,1.101,0
CP,31.51779463,7.634,358,2.72,45.68,663,12.848,5611,4.144,1.4,0
CP,8.12999858,2.1492,148,2.04,277.89,1041,12.848,5611,4.144,1.4,0
CP,2.586639524,2.253,218,1.44,735.48,1328,12.872,5780,4.421,0.966,0
CP,28.51117639,4.5941,1840,3.27,7.55,423,13.933,4687,4.627,0.69,0
CP,14.38682567,2.1417,570,2.54,85.46,776,13.586,5725,4.353,1.072,0
CP,331.5972732,14.404,8320,10.89,1.76,294,13.804,5970,4.317,1.2,0
CP,11.20058855,4.562,220,1.7,100.91,808,14.982,6038,4.524,0.898,0
CP,17.83367834,4.5112,327,2.43,132.94,866,9.364,6407,4.268,1.337,0
CP,19.55662003,8.087,299,2.45,95.35,797,11.947,5671,4.094,1.36,0
CP,2.03387483,3.097,73.6,1.6,2422.92,1789,14.621,5282,3.913,1.899,0
CP,23.9553986,3.204,229,2.84,71.16,741,14.553,5011,3.903,1.781,0
CP,34.4359387,5.82,425,2.78,42.68,652,12.674,5929,4.243,1.363,0
CP,5.317440164,2.9331,293,1.94,351.52,1105,12.324,5923,4.377,1.054,0
CP,10.10575764,2.0138,117,1.28,149.4,892,12.324,5923,4.377,1.054,0
CP,28.86236571,5.4033,449,2.53,35.56,623,12.935,5725,4.326,1.088,0
CP,210.6013843,11.9922,4160,7.7,3.22,342,13.804,5970,4.317,1.2,0
CP,59.7371443,8.0006,566,2.84,17.26,520,13.804,5970,4.317,1.2,0
CP,27.08239734,5.0119,423,3.25,57.77,703,13.77,5857,4.204,1.305,0
CP,30.6528935,4.99,270,2.86,87.69,780,13.374,6200,4.072,1.64,0
CP,5.19492747,3.167,273,2.03,554.37,1238,15.598,6415,4.374,1.224,0
CP,15.9314412,2.435,557,1.77,29.83,596,15.688,5380,4.616,0.721,0
CP,28.227413,5.782,1110,2.82,24.03,565,15.873,5858,4.553,0.849,0
CP,4.76559056,2.2,67.5,0.92,439.42,1167,12.994,5702,4.258,1.125,0
CP,2.98618134,2.969,123,1.16,798.35,1356,15.33,6173,4.447,1.041,0
CP,6.17817366,3.2601,102,1.22,324.69,1082,11.818,5931,4.322,1.101,0
CP,5.65178922,3.0933,134,2.03,574.71,1248,12.182,6085,4.218,1.463,0
CP,19.96367208,2.6403,271,1.5,23.88,564,12.713,5250,4.541,0.79,0
CP,1.541676547,1.9118,297,1.88,1517.84,1592,12.899,5533,4.337,1.089,0
CP,15.95995611,4.3149,523,2.27,63.95,721,13.235,5936,4.501,0.965,0
CP,7.37867551,3.349,125,1.11,178.68,933,13.235,5936,4.501,0.965,0
CP,4.903321801,2.8887,335,2.37,570.65,1247,13.174,6045,4.276,1.298,0
CP,1.82708193,1.96401,1160,5.95,2925.17,1877,13.807,5311,3.864,1.769,0
CP,11.62904159,2.97,88,1.31,125.89,854,13.256,5721,4.307,1.131,0
CP,27.50871575,5.9291,639,2.98,45.66,663,11.529,5903,4.304,1.137,0
CP,20.0708757,6.354,406,3.2,110.19,826,14.935,5902,4.128,1.513,0
CP,98.353149,24.708,423,4.13,21.96,552,13.659,6366,4.045,1.697,0
CP,25.75274977,2.7678,739,2.27,14.88,501,14.55,4963,4.501,0.826,0
CP,10.16102353,3.1627,1650,4.62,157.97,904,14.633,6032,4.387,1.06,0
CP,49.41121127,5.278,3180,6.77,14.48,497,15,5768,4.434,1.015,0
CP,36.8567758,7.495,714,2.68,21.4,549,15,5768,4.434,1.015,0
CP,10.39986173,3.377,275,1.5,49.86,678,14.859,4963,4.501,0.826,0
CP,24.31574009,4.1344,643,2.8,51.53,683,14.686,6242,4.442,1.047,0
CP,39.6766071,5.04,611,2.29,11.85,473,14.405,5244,4.449,0.888,0
CP,4.454194254,2.3061,16000,11.76,252.22,1017,14.995,5359,4.425,0.915,0
CP,21.0871953,5.92691,8890,14.43,137.06,873,14.327,6266,4.101,1.522,0
CP,6.09855603,2.9815,84.4,0.84,174.3,927,12.498,5465,4.449,0.925,0
CP,16.54295261,3.8516,726,2.31,32.94,611,14.687,5215,4.518,0.867,0
CP,11.0234748,1.4814,1800,2.46,8.04,429,14.273,3744,4.718,0.537,0
CP,34.18884323,5.3278,1060,2.97,18.05,526,14.106,5515,4.453,0.925,0
CP,4.30165843,2.1055,739,2.42,244.48,1009,14.332,5480,4.509,0.865,0
CP,7.650243513,2.752,981,2.3,83.86,772,14.701,5409,4.609,0.746,0
CP,4.592393816,2.2748,1030,2.51,172.6,924,14.868,5351,4.582,0.796,0
CP,5.859935955,4.0185,323,2.56,569.5,1246,11.018,6181,4.22,1.424,0
CP,2.104721971,1.7547,906,2.89,821.44,1365,14.427,5703,4.498,0.975,0
CP,6.412512953,5.2677,1160,3.89,308.76,1069,14.684,6026,4.366,1.108,0
CP,2.019997006,1.8073,333,1.46,437.85,1166,14.137,5103,4.562,0.787,0
CP,3.763041531,1.6011,355,1.63,190.67,948,14.137,5103,4.562,0.787,0
CP,6.521209629,2.7975,760,2.54,178.27,932,14.856,5822,4.529,0.898,0
CP,6.996926239,2.7374,1320,3.21,147.07,888,14.807,5713,4.541,0.893,0
CP,24.61480613,2.6602,1800,4.2,27.93,586,14.621,5312,4.384,0.986,0
CP,42.949522,5.4154,959,2.98,13.29,487,14.621,5312,4.384,0.986,0
CP,117.033521,6.822,770,2.68,3.49,349,14.621,5312,4.384,0.986,0
CP,1.55400389,1.7664,466,1.59,704.5,1313,14.701,5409,4.609,0.746,0
CP,34.25951418,4.7743,1070,2.41,11.36,468,14.701,5409,4.609,0.746,0
CP,4.79860021,3.0384,817,2.51,216.54,978,14.675,5631,4.557,0.847,0
CP,9.57665962,3.3603,747,2.88,121.26,846,14.598,5386,4.322,1.076,0
CP,96.6781852,5.6957,951,3.29,5.55,392,14.598,5386,4.322,1.076,0
CP,20.55280311,2.2013,727,2.99,43.8,656,14.598,5386,4.322,1.076,0
CP,10.94026745,2.3494,539,2.08,80.52,764,14.909,5749,4.547,0.864,0
CP,19.5352551,1.013,1730,0.53,0.16,161,17.131,2703,5.274,0.118,0
CP,151.863949,8.577,747,2.41,2.43,318,14.807,5713,4.541,0.893,0
CP,5.945043548,2.7004,800,2.69,127.64,857,14.808,5105,4.469,0.868,0
CP,65.7045275,3.3104,636,2.78,11.72,472,11.667,5918,4.403,1.043,0
CP,17.73842886,3.0049,606,2.47,29.74,596,14.808,5105,4.469,0.868,0
CP,9.93962361,3.432,300,1.93,64.29,722,14.808,5105,4.469,0.868,0
CP,6.8731664,6.8569,3750,13.44,1140.56,1482,14.588,6490,3.942,2.179,0
CP,8.600099313,4.0077,2790,4.17,78.72,760,14.486,5246,4.501,0.805,0
CP,12.37646897,2.7075,1710,2.53,12.87,483,14.897,4200,4.664,0.607,0
CP,330.071558,4.295,617,2.94,1.58,286,13.956,5933,4.342,1.115,0
CP,18.87022157,3.1404,1100,2.82,35.13,621,14.262,5402,4.452,0.865,0
CP,19.5776073,3.382,98.1,0.9,36.82,628,12.498,5465,4.449,0.925,0
CP,17.20522898,3.6688,1080,2.22,22.05,553,14.472,5211,4.643,0.689,0
CP,22.18332255,5.1364,748,2.78,41.24,646,14.118,5565,4.361,1.03,0
CP,7.65880048,3.0427,668,2.19,128.18,858,14.528,5657,4.508,0.855,0
CP,9.3789167,3.3427,564,2.03,98.22,803,14.72,5684,4.493,0.808,0
CP,4.221626193,3.0619,658,2.87,453.2,1176,14.708,6123,4.472,0.987,0
CP,16.54967098,4.3808,745,2.95,43.72,656,14.68,5372,4.434,0.916,0
CP,2.154911236,3.1341,99.7,1.42,2162.35,1740,11.018,6181,4.22,1.424,0
CP,3.52467888,2.484,130,1.46,344.61,1098,14.68,5372,4.434,0.916,0
CP,6.400157105,2.0004,743,2.52,101.72,810,14.613,5299,4.597,0.766,0
CP,2.437029217,3.2005,244,2.04,1237.66,1513,14.573,5573,4.177,1.329,0
CP,9.9267215,3.8428,726,2.76,98.34,803,14.129,5475,4.43,0.982,0
CP,21.22349325,4.9416,583,2.63,35.69,623,14.129,5475,4.43,0.982,0
CP,6.47027706,3.343,117,1.15,173.79,926,14.129,5475,4.43,0.982,0
CP,3.722158895,1.9941,757,2.33,283.28,1046,14.911,5617,4.574,0.806,0
CP,46.9026431,3.9264,821,2.6,10.44,458,14.262,5402,4.452,0.865,0
CP,5.263415218,2.1446,1030,3.77,349.4,1103,14.279,6099,4.456,1.028,0
CP,4.030466786,2.7734,2910,4.48,209.11,970,14.924,5234,4.542,0.854,0
CP,328.240201,12.2726,13900,10.99,0.59,224,14.924,5234,4.542,0.854,0
CP,4.393157678,2.4455,447,1.41,99.9,807,14.023,4799,4.631,0.692,0
CP,16.14567193,3.7236,941,2.48,20.98,546,11.492,4900,4.602,0.741,0
CP,1071.232624,16.1784,19000,9.27,0.07,129,14.023,4799,4.631,0.692,0
CP,2.735900074,1.9359,429,1.56,315.95,1075,14.613,5299,4.597,0.766,0
CP,5.852968845,4.5973,1150,3.46,293.93,1056,14.434,6050,4.45,1.013,0
CP,81.1701587,8.358,1180,4.71,8.55,436,14.499,5460,4.263,1.165,0
CP,2.820190603,2.554,468,2.53,824.92,1367,14.665,5831,4.359,1.121,0
CP,21.21712312,5.89,636,2.97,58.63,706,14.56,6191,4.438,1.007,0
CP,15.77980122,4.0369,541,2.11,60.96,713,14.608,5941,4.519,0.911,0
CP,14.03490255,3.638,852,2.41,39.97,641,14.574,5258,4.513,0.785,0
CP,10.35586478,2.8431,661,1.92,34.93,620,14.337,4646,4.539,0.778,0
CP,22.34296483,6.66405,5610,9.99,89.61,785,12.205,6181,4.234,1.331,0
CP,11.38840217,3.6949,438,3.04,216.55,979,14.615,5876,4.151,1.456,0
CP,20.5498184,5.5484,1560,4.04,44.11,657,14.534,5688,4.415,0.971,0
CP,5.931196562,2.4999,1010,2.01,23.5,562,14.258,3984,4.72,0.539,0
CP,0.837491225,1.796,190,1.43,3630.32,1980,10.961,5676,4.347,1.044,0
CP,7.40611676,2.8826,418,1.37,49.89,678,14.023,4799,4.631,0.692,0
CP,21.803708,3.369,246,1.11,11.82,473,14.023,4799,4.631,0.692,0
CP,29.9111886,6.6436,942,2.9,20.31,541,14.424,5275,4.397,0.969,0
CP,25.69581456,4.0251,1130,1.7,2.3,314,14.885,3787,4.775,0.477,0
CP,13.64617478,3.4098,633,2.06,49.89,678,14.748,5569,4.566,0.829,0
CP,3.213668926,3.98235,728,4.13,1244.44,1515,12.211,5795,4.101,1.545,0
CP,8.13121389,4.2386,112,1.58,368.36,1117,11.018,6181,4.22,1.424,0
CP,41.8854433,6.763,687,3.28,20.05,540,14.35,5735,4.356,1.028,0
CP,13.81733587,4.261,223,2.04,88.04,781,14.35,5735,4.356,1.028,0
CP,52.8148051,7.309,554,3.33,23.57,562,14.915,5565,4.117,1.439,0
CP,8.30783912,3.1516,778,2.15,75.09,751,14.813,5320,4.589,0.786,0
CP,34.0963441,3.896,473,1.71,11.42,469,14.813,5320,4.589,0.786,0
CP,6.45442931,2.6772,586,2.48,234.98,999,14.854,6092,4.496,0.943,0
CP,3.595769013,3.1569,384,2.39,666.88,1296,14.827,5762,4.283,1.196,0
CP,52.6615266,3.1592,1080,1.87,1.28,271,14.258,3984,4.72,0.539,0
CP,1.902208647,2.19877,2340,4.45,778.26,1346,14.313,5400,4.463,0.937,0
CP,15.90688891,3.9879,925,2.35,28.32,588,14.172,5097,4.554,0.797,0
CP,4.973455252,1.6519,742,2.46,133.55,867,14.172,5097,4.554,0.797,0
CP,1.616883373,1.6325,437,4.47,2342.49,1774,14.411,4868,3.902,1.816,0
CP,13.19322809,5.0036,586,2.94,130.35,862,14.606,5946,4.309,1.223,0
CP,10.31174786,3.1818,276,1.34,38.13,634,11.492,4900,4.602,0.741,0
CP,4.42535097,3.504,179,1.63,559.22,1240,14.606,5946,4.309,1.223,0
CP,4.302139338,2.0289,747,2.46,182.7,937,14.707,5041,4.479,0.857,0
CP,3.137845914,1.91,306,1.5,277.64,1041,14.707,5041,4.479,0.857,0
CP,20.68420772,6.4415,859,3.28,66.83,729,14.896,6246,4.433,1.092,0
CP,50.6985408,5.972,611,3.58,29.58,595,14.615,5876,4.151,1.456,0
CP,39.7529915,4.9641,549,2.37,24.54,568,14.292,6072,4.411,1.01,0
CP,9.99760285,3.4423,639,2.82,129.18,860,14.957,6004,4.484,0.977,0
CP,90.4117992,7.106,1270,3.96,6.86,413,14.957,6004,4.484,0.977,0
CP,13.54057461,4.4673,461,2.17,87.1,779,14.002,5767,4.389,1.014,0
CP,1.732346403,2.2139,182,1.37,1345.92,1546,14.002,5767,4.389,1.014,0
CP,7.0257409,2.245,191,1.56,208.92,969,14.002,5767,4.389,1.014,0
CP,16.21774917,4.9274,758,2.22,45.87,664,14.2,5837,4.577,0.798,0
CP,11.72291212,4.2064,492,2.08,81.46,766,14.112,5550,4.431,0.953,0
CP,9.66857386,2.4656,412,1.9,67.06,730,14.272,5288,4.541,0.836,0
CP,7.053527145,2.3982,1480,2.16,21.17,547,14.804,4041,4.697,0.567,0
CP,9.521644639,2.3569,1490,2.16,14.2,495,14.804,4041,4.697,0.567,0
CP,3.072146607,1.8732,539,1.3,64.09,722,14.804,4041,4.697,0.567,0
CP,4.645382149,2.0271,566,1.33,36.9,629,14.804,4041,4.697,0.567,0
CP,9.82578495,5.2498,433,2.66,180.36,935,14.896,6246,4.433,1.092,0
CP,25.30291816,4.4903,2110,3.95,19.39,535,14.773,5121,4.457,0.888,0
CP,21.30020491,4.0852,660,2.99,65.37,725,14.02,6008,4.35,1.168,0
CP,289.864067,7.565,529,2.34,1.03,257,11.664,5516,4.446,0.886,0
CP,51.0674355,4.374,598,2.44,14.69,499,14.957,6004,4.484,0.977,0
CP,1.682695938,1.3867,704,1.23,74.7,750,14.818,3669,4.787,0.47,0
CP,17.30795548,5.1126,633,3.56,104.37,815,14.915,5565,4.117,1.439,0
CP,10.42367744,5.2257,777,3.72,247.48,1012,12.205,6181,4.234,1.331,0
CP,2.09227115,2.4062,208,2.06,1746.66,1648,14.915,5565,4.117,1.439,0
CP,45.29422297,6.83,477,2.26,17.75,524,10.961,5676,4.347,1.044,0
CP,16.70920628,2.7052,840,2.27,14.73,500,14.427,4621,4.605,0.668,0
CP,28.55158187,4.1502,808,1.97,7.21,418,14.427,4621,4.605,0.668,0
CP,10.13958818,2.6446,1160,1.68,9.41,447,14.902,3893,4.758,0.5,0
CP,43.5859419,4.6814,1710,2.05,1.35,275,14.902,3893,4.758,0.5,0
CP,0.986785834,1.1879,450,1.19,292.35,1054,14.804,4041,4.697,0.567,0
CP,27.4536146,3.747,136,0.95,10.34,457,11.492,4900,4.602,0.741,0
CP,8.22241355,2.71,1470,2.28,22.86,558,15,4213,4.658,0.615,0
CP,13.02363236,3.9734,607,2.3,71.85,743,14.07,5627,4.453,0.945,0
CP,11.6370303,3.3372,604,2.9,127.46,857,14.943,5576,4.257,1.198,0
CP,5.68798675,2.2682,476,2.76,330.44,1088,14.943,5576,4.257,1.198,0
CP,5.40426917,2.5315,861,2.85,312.93,1073,14.697,6122,4.487,0.964,0
CP,11.67894236,1.2641,1190,4.17,112.07,830,14.697,6122,4.487,0.964,0
CP,1.208462378,1.544,227,1.64,2307.65,1767,14.697,6122,4.487,0.964,0
CP,2.85188338,2.666,115,1.23,903.77,1398,15.649,6123,4.413,1.107,0
CP,12.91385906,5.3685,488,2.49,122.66,849,14.647,6253,4.41,0.997,0
CP,54.31996151,8.5858,1980,6.07,27.4,584,12.205,6181,4.234,1.331,0
CP,3.705991661,5.1658,501,2.43,637.42,1281,14.641,6187,4.409,1.034,0
CP,40.606895,5.756,658,2.67,17.4,521,14.56,5538,4.384,1.027,0
CP,13.76710058,2.9105,685,2.24,29.55,595,14.194,5001,4.582,0.76,0
CP,6.1954595,2.952,296,1.37,85.77,776,14.194,5001,4.582,0.76,0
CP,3.25058201,2.2537,218,1.19,202.09,962,14.194,5001,4.582,0.76,0
CP,8.34819209,2.835,289,1.45,57.48,702,14.194,5001,4.582,0.76,0
CP,3.701765401,2.6061,288,1.63,286.23,1050,14.759,5252,4.442,0.898,0
CP,86.4943704,7.471,995,3.07,4.29,367,14.759,5252,4.442,0.898,0
CP,51.84688984,4.7769,9640,8.73,6.9,413,15.342,5227,4.535,0.838,0
CP,4.180048081,2.4479,1770,3.44,197.81,957,15.342,5227,4.535,0.838,0
CP,1.729367077,1.7442,484,1.82,643.54,1284,15.342,5227,4.535,0.838,0
CP,29.00789166,5.0274,906,2.64,14.59,498,14.805,5295,4.566,0.801,0
CP,13.69942266,4.3409,1290,3.85,83.6,771,14.619,5541,4.332,1.089,0
CP,4.309381978,2.8977,311,1.89,390.76,1134,14.619,5541,4.332,1.089,0
CP,4.9213639,1.8806,761,2.14,134.02,868,14.196,5076,4.55,0.799,0
CP,87.0912594,7,1130,2.95,2.52,321,14.194,5001,4.582,0.76,0
CP,18.49234792,3.4744,1660,3.34,31.27,603,14.915,5289,4.477,0.838,0
CP,7.930583519,3.6083,826,3.05,154.36,899,14.387,5674,4.446,1.032,0
CP,7.07136119,2.757,65.7,0.63,63.11,719,11.492,4900,4.602,0.741,0
CP,15.65563866,3.9305,956,2.55,35.62,623,14.97,5185,4.484,0.837,0
CP,9.17858526,2.1945,797,2.3,76.14,753,14.874,5506,4.584,0.788,0
CP,23.67513153,4.647,980,2.76,18.38,528,14.721,5309,4.588,0.781,0
CP,29.19899219,5.1227,2050,4.15,20.05,540,14.001,5376,4.462,0.94,0
CP,160.0191598,5.472,1550,4.28,2.08,306,14.001,5376,4.462,0.94,0
CP,10.85409593,3.7768,1030,2.99,80.88,765,12.498,5465,4.449,0.925,0
CP,55.3291399,6.918,326,1.67,8.55,436,14.001,5376,4.462,0.94,0
CP,7.064252021,1.3867,729,2.37,82.76,769,14.196,5076,4.55,0.799,0
CP,19.44639139,3.6227,926,3.24,50.73,681,14.248,5815,4.421,0.954,0
CP,6.91986988,3.4253,170,1.39,201.41,961,14.248,5815,4.421,0.954,0
CP,16.6658994,4.1934,754,2.85,57.31,702,14.387,5674,4.446,1.032,0
CP,4.16696628,2.7535,878,2.74,291.34,1053,14.883,5456,4.45,0.943,0
CP,11.46347165,2.599,1050,3,75.57,752,14.883,5456,4.45,0.943,0
CP,39.6034,6.487,573,2.22,14.47,497,14.883,5456,4.45,0.943,0
CP,2.940304817,2.7226,472,2.59,588.66,1256,14.532,5527,4.376,1.054,0
CP,5.378868001,2.7222,483,1.86,113.59,833,14.005,5077,4.567,0.774,0
CP,15.28467725,6.0768,321,2.7,124.4,852,14.519,5763,4.181,1.374,0
CP,21.05349939,7.1605,497,2.75,67.48,731,14.854,5751,4.254,1.247,0
CP,127.905412,14.475,4020,8.03,6.09,401,14.854,5751,4.254,1.247,0
CP,6.21716039,4.4289,211,1.81,343.21,1098,14.854,5751,4.254,1.247,0
CP,7.381980206,3.1152,1430,3.42,138.88,876,14.985,5559,4.47,0.914,0
CP,17.58751692,4.3773,1380,4.03,58.6,706,14.743,5433,4.302,1.107,0
CP,18.47762694,1.94,2600,1.55,1.21,267,14.708,3395,4.97,0.283,0
CP,58.36205791,6.3363,5370,7.02,9.33,446,14.361,5592,4.467,0.953,0
CP,5.350156114,2.2647,765,2.6,226.02,989,14.361,5592,4.467,0.953,0
CP,6.38899658,3.5032,543,2.89,209.17,970,14.532,5527,4.376,1.054,0
CP,14.62709685,4.097,396,2.7,69.31,736,14.532,5527,4.376,1.054,0
CP,35.1184432,4.59,542,3.26,21.57,550,14.532,5527,4.376,1.054,0
CP,8.00579096,3.0549,630,2.36,197.06,956,14.209,6032,4.395,0.935,0
CP,4.26374378,2.2725,182,1.28,457.15,1179,14.209,6032,4.395,0.935,0
CP,84.6877524,10.0248,348,3.37,32.96,611,11.642,6688,4.062,1.79,0
CP,25.85499978,3.8737,611,2.4,38.81,637,14.718,6122,4.487,0.964,0
CP,10.68758211,3.3812,778,2.64,87.41,780,14.338,5788,4.524,0.848,0
CP,20.30303506,4.5038,533,2.16,37.12,630,14.338,5788,4.524,0.848,0
CP,12.56096618,3.7647,923,2.74,68.49,734,14.985,5559,4.47,0.914,0
CP,30.8261043,5.914,742,3.18,20.68,544,14.985,5559,4.47,0.914,0
CP,3.696121272,2.463,383,1.78,340.33,1095,12.498,5465,4.449,0.925,0
CP,3.42806306,2.417,178,1.21,386.14,1131,14.985,5559,4.47,0.914,0
CP,13.24931848,4.4859,648,2.86,99.54,806,14.15,5799,4.361,1.078,0
CP,18.00932214,4.9611,3000,4.96,44.29,658,14.794,5815,4.54,0.877,0
CP,22.18431824,3.0397,1590,3.18,21.06,546,14.767,5157,4.5,0.818,0
CP,5.28691996,2.579,41.5,0.51,92.97,792,11.492,4900,4.602,0.741,0
CP,6.51003001,3.3095,603,2.78,253.24,1017,14.825,5638,4.327,1.153,0
CP,35.18105723,7.545,988,4.17,45.89,664,14.856,6520,4.375,1.215,0
CP,29.02235217,4.0263,638,2.55,23.06,559,14.338,5788,4.524,0.848,0
CP,3.383540239,1.403,256,1.65,389.19,1133,14.14,5300,4.385,0.986,0
CP,2.358952404,1.593,94.1,0.96,630.43,1278,14.14,5300,4.385,0.986,0
CP,20.72904234,2.8066,562,1.94,18.68,530,14.458,4979,4.538,0.803,0
CP,1.632916419,1.5599,209,1.13,554.07,1237,14.458,4979,4.538,0.803,0
CP,4.147021189,2.8997,3680,7.31,590.84,1258,14.288,5818,4.266,1.205,0
CP,15.22895514,2.5967,1120,3,39.4,639,14.769,5456,4.562,0.812,0
CP,24.67458244,3.2648,651,2.33,20.71,544,14.769,5456,4.562,0.812,0
CP,3.750832927,1.9457,2400,4.61,383.77,1129,14.749,5776,4.512,0.95,0
CP,21.34736612,4.184,631,3.2,41.65,648,14.415,5395,4.324,1.071,0
CP,7.81100952,3.231,127,1.36,159.24,906,14.415,5395,4.324,1.071,0
CP,4.243748097,3.3603,1410,3.16,301.46,1063,15,5873,4.554,0.843,0
CP,2.752359689,2.0722,792,2.54,455.43,1178,14.034,5461,4.499,0.897,0
CP,13.98177862,2.958,1020,2.09,22.1,553,14.287,4859,4.615,0.651,0
CP,44.0003975,5.1115,600,1.56,4.79,377,14.287,4859,4.615,0.651,0
CP,247.354914,8.677,1290,2.29,0.48,212,14.287,4859,4.615,0.651,0
CP,207.5829306,7.0686,505,4.52,9.97,453,11.642,6688,4.062,1.79,0
CP,7.26731094,2.2691,659,1.14,10.93,464,14.625,3751,4.8,0.443,0
CP,13.3430025,2.7399,800,1.29,4.87,379,14.625,3751,4.8,0.443,0
